bitclout_public_key,btc_public_key,btc_sent,is_genesis_account,profile_names_list
BC1YLhrjxqbty8h3b1T4d5zokU8Kcuxj8wvGHkxUkpzF1PiqFZBUwiN,1Dt9qMWUWC244RuKF2YTMZZizAiU5iSagG,0.08180356,false,danpantelo
BC1YLgs2tTTjn78GyD5UhidgiDXobY9UMFaQF4Jr4wDQAGFRW1SHPBb,13PQYxu9dwbwqswQKFF27ioVXt5WPFKEdX,0.08156955,false,
BC1YLgrUJJCDRG44CWjYi2Dz6CuzerdFmtdWF1PSwRu6rBdZyuC736T,17Dkf79qZt9BrTNgGLaVX1mZrBVjQovz8Z,0.08128172,false,crunchbase
BC1YLiuGoGpBRKc1pdZfMHeMiu9pBwvkSwvEU1f5CxwHgRUYMZtNPfC,1G7SVqYkMNsAtdBYEJZSKfXaytAxJNwEk6,0.0808615,false,ResidentTGT
BC1YLjUd6TdsRBkxUbaMe6bQUpXB8pXzLTUdA2LnnRULC6SowBUGNii,1NfFJRo8y52JJ3hptPdj2bPFq5XMFEEpRi,0.08035922,false,pagez
BC1YLhxHQh5zP6JXzDvaAW5fuNY6qJr8czm3TmaR9NYcNWoVGH9ZN3v,14bci78B3Tc3QfHeawuRu1RyCZ9xNGVGza,0.08021871,false,CryptoSephiroth
BC1YLjYWw8WHNRUW67U77MBg42xpFpjK9jDjakui3uMcJsqxVLv7m1N,1FxDo9BpEFTjzFPYrMBWgWVKTEfiGHoz5k,0.07978172,false,idoganov
BC1YLgzsN6KhdsQ29kXF8xkUE8FHqnT81maEZHQphuFf9Bz9CfZpyiJ,1Akn2wPkHQ69Qwh99Wefruk7sJifcRJk9H,0.07978172,false,
BC1YLiNSTfLdPFVWbwfhuqozh1iYmw6SpZ52PKCGBG16qtufejKkKvw,1KciUab3UAEXQVthWKqsRxhLf5J975yaDY,0.07978172,false,Emmaliu
BC1YLg7XPh2KeMzKVZv3TbAfVi7D4PQ22EfbCFD4TGE2osSb8LypQfb,1KcZwfJrpxEYjU6VpZLhxhEiVW17Pt9V1E,0.07974115,false,
BC1YLgjSwy575vecCxKjuVQAjqfJiAG3G2Eo5P98DqrLrNGrnueSNnZ,1EXhFRocdCLMvYc1c5RcP7oeGCmytRHihu,0.07963172,false,Yossi
BC1YLinggmL65tvDNCkVupPkDLeQVRfNUn9nogQ2R2JF3VCPDThjHPF,16j7LB1eoniSxwYTwG2v6TxA2x1JibEzRL,0.07956344,false,MichaelSaylor - Johnkmj
BC1YLj53dDCcUTqD4qdcfCRBVFJk8zp6GcXx4b8Z9pF54NBc8SsMftt,13ZEBAp7kkiC2HxT737Ef97jUydqLTBkQk,0.07956344,false,
BC1YLhcQXzAjjNmmf5HhKfbU41UJbtUHvEdC2966nFh9CpJWw6fJCRj,1CaNDnMhVix5T8tvYJZ1ag4vC4gbgb9YrB,0.07956344,false,Bitclout_Alpha
BC1YLhTdtPe8tKFEvp2oZv8JGwtVvFGsL2wRzAtd3DV9RaPUDritqgd,19HRaHF8nd9BqvxJdBA2T12sc1qy7MBeZk,0.07956344,false,wsbchairman
BC1YLge7xyFcyk6cHCEReSkqKLMSAoRnjxJgZKVFMnFdnMVuLXaAsZ4,1Mr91fN5m2BL7LDgZAsSDj27CWW1G4ucTr,0.07946967,false,
BC1YLj2LvDPEMYBPLSiJWnC79AztZkgDEMeVW1RnEdZRP3LeBdc9xew,1LuNC3mp2Pmu77Sqi7xdrbs4pfJdVYao64,0.07939983,false,Zachary_Hargreaves - ZacharyHargreaves
BC1YLj2omXoQHKHkzoEuazU42ruydsXYPWAxxz6ZNKJWkvZzWS7dQYG,1Cq4kcAuwV6XPHuuXo1wZfjHeLPyiuPu8e,0.07935973,false,Eyal
BC1YLj885XRdQkRFtcW6Mj97VLDz4JJdsFMi2vsaTEF8SQFHwqupuYi,1D6H7TwowvxwckJvWfMRkWXeAv2rcXBoGi,0.07928172,false,
BC1YLgkpgZjk7YA42WGxU8ZSWvxAPadTUx5hhGCea3dYcZ9j8tv229M,1E3FgHWW7rUXRVsQsetnWbvNHbYrZNDFrX,0.07925842,false,
BC1YLfrXF2uBteWF61LdYw4WhYt5PFqmHAWniQygE1TmchjYv4jQBVf,1Lh6xqbjX4YtMCwuWKyzu8ksNyYocT7kq8,0.07886712,false,BitcloutETF
BC1YLjCk6ApKitUet5mgSY52EibEyPjcE7zZcXR3bsnF2W5V5yFiVaB,19wERtQFFQoPFbyZNuvRYfM5Z5XfvFBgZF,0.07855587,false,
BC1YLjP9gbLxZkhYGYuDj2YXb3gNaAaNvFfYiwUzmXqptWkNxM6wedK,1HNvodPjYQVjRHCvmQySzxSSWqbTdbCaa3,0.0784691,false,charliehilton - princecharles - charliehilton
BC1YLgdcsYMzLrL3u9DE6bh9UdyWEUaPj9EKi6PADBGSCPxfxn6Z8uT,132wxVNq2TUkaCitbCXwu9A1r9pCiNcMTB,0.07819624,false,raus
BC1YLjDrJTsWXhHCxRHZ4PCiXAdCcaHCvWEtJQUSTNjnycX4yLLpTzb,1GwHdKZx6ZQh69SzHobzJoKt14BSv24X9v,0.07778172,false,Nigo
BC1YLgMwzJaS3VQRULRgmc4ZDgiMqQQ9AGy4N23RBWX5RYsL2GBSPaQ,1CKCukHsjyACxsG4Kpm9G1jdCmb3M7hWr2,0.07749577,false,Auburn_Storm
BC1YLhGmw7xfYcxZNKHPPA3TnaY3W2b63oeYD4bxdTEoHLhgGZwNaiJ,1B8Q8vFvJeaDAzhwMj1sti2y59RGK1mjTR,0.07746285,false,nlhybrid
BC1YLiUgH3ncYcAaSSttB6A4Ksycn41aCVHLDoKSnEyxKhUwUnGz52W,123BrYyHuGCXcEMRaM7BGmHAiAA8W5asNW,0.07727321,false,
BC1YLijwT4Wmj7BxBYECnbxz6pnDWGVRjB5vQsnnf1o3PqvEScsiTyb,1HygmH1ngVRB3m21pE96JphJpP2qBFTyE2,0.077,false,doggod
BC1YLhzjFmGGXa5doean2GriP7pt5zbQW7qCjugCMRfs88KLDnqGsSv,1N1LiZ42ZhirCtSc83CY8nj19KqZz5aZ8e,0.07688124,false,TimmyToyou - Tim_Toyou
BC1YLgFTF1sEbho3Hrasz9zSjZtDisx1sFTWupBXpP5Uv8AGt3QYLRc,19qcmsFR6RUdSMiep8tBZ5ywZtBhXb46i,0.07665105,false,
BC1YLftAgh8xHxoJXztbmVahQtq7VpM3ELYZzYiTzRJmf9ZHGBD2fj5,1H8uxAbgNtF9qZGtfvxzR6bvcPVfMpreMf,0.07661173,false,
BC1YLibFFX1mNLAnDeGDTGVgHJeBKCzeBs4Dt5i9BjNHNmQ5ojFbJ2r,1H2U8MazCwCh68ZR4by4bcffvy8LhmpAz9,0.07642035,false,
BC1YLgzew6XZRmDEvjAKsiJJkbCq1EMTiHyqmjxXBX2cf1CH1Lkzv9e,12vC5wkJqyeEE6MEaZQiVWGoR4DRwrHsyz,0.07634516,false,PiePie
BC1YLgFSaxqZCVh7fpypPXFBkM5Vsxaw9MbhrpXzj2k44ys9UHPwkz7,1QLEW6uNsuRFDCf45XUqXyxCbqqqVZn435,0.07602174,false,CapitalYeezus
BC1YLgULxWKZVeBfYiWQPgbH1ci5VwGYHQSqf5n9Rq2bCuaTHXrcf3q,17RAmUnccZGzrLE5gZkFjPesEhano8KnTt,0.07597896,false,
BC1YLih7hDCj4LSKEbRBRTpR6YKu5KH1Vexz99fcee15HYfmqF5rBUE,1926LeJh28ypuFrvHazMGuC5Fgt2DnPJVw,0.07551736,false,
BC1YLi1xe7q4iD5EEJGaDuS6Bh8e7H5Pu1PU8gDzyDdDRAGJvv5adoX,1MYTcQDJPrSzv8oqzJsteu3vNjrj7yUfJP,0.07544898,false,Benwales97 - BenW97
BC1YLgvdzefPU1X6Nkj7rcGqfcLh7R91hb5VAVVc6HHsBqMHnDcwTZk,1FfFet2AWvzEgxyaQ1zGJ66Zb9q7DuCCtB,0.07478172,false,
BC1YLgRh7pQ1FH1uPTZ411hHcC5BTyeaQZobeJWfy4vrRBSqjMknz6k,1FUiDwacAoasjcFenbYy4rXLxuspeGJaL3,0.07473678,false,ZoomSlayer
BC1YLgtoYntyt1fzUCbgpMNqXZhF8PLtMcAM6Dngb8DhbZbfr6qY5YH,1Mte7ifCjJi9iguvz5Yd9aifueVQjiCe6q,0.07449621,false,titclout
BC1YLjUf7kPcd2qRjryBnwwu3QupNj6CwbEYF4mrcxwSja7ZST93NMh,1HQkf48ECZHFu4HEuZ7V1QSHUmZcsuqy8u,0.07440975,false,SmartMoney
BC1YLiQmte1UDgJULFv7hueM9ziQKn8hjX4FFd3eZLaeHtRcqFQ4kdi,1UD5MG8iEhAXfWvmBnfft3qSvQTjW2cmt,0.07428171,false,Rback
BC1YLiPZzEoHTXsy2hNt3bLUCc9MkB54DnyoKSYb7zW9M5fGXyJMQeE,1F8HM2EwXpruxwAyPZMggBAZunV6JBFcZ5,0.07424997,false,AO2
BC1YLjFj6eA9Tdx9mDdegH7rpUPpH9MFq8K5EW35fMVJME5mDWA17Pu,1Lk3GxdMDoPYATJDLG94SzHzAQVQoPTCf2,0.07414191,false,Kusama - RSR - ReserveRights - ShardiB2
BC1YLhH7N1GnuGRCBXw33wYz3L5RHGAbNb2YeBF8wAmmE8K6HWa52Gp,17WMFeNrgz3hEJWCNbg3gGPoJMh6kpDj4z,0.07412444,false,Ducking_Whimsical - DuckingWhimsical
BC1YLhHAiRCbGkqpAQazE6uVUkbu4pTTSLuEUjnYdUZtXEbwYFz4nW8,1G9NjXomgA7tCQq3Cy2y1FGAC1AVjs4LUx,0.07408143,true,
BC1YLi8eGuRCY8pCKFtGZN9Nwbvg93st9Dkz9tFgpxa1T2Sdm4WrxHq,1LF8w18MP4WrjDDJ2mcqn41iuUsr6Pc6Rj,0.07395558,false,jayc
BC1YLiGQfDbE8hxX8RxK5Vact8ezg9VEn9Ga6RF97VfJXtfXqrCsMbL,1CituRijvNHfUiedjAaXE3RWupDnDrywA3,0.07390646,false,Tang_Hang - Funniest_in_the_world - BOSS_DOG - CuteDD
BC1YLi5NYNssXjURQBBAeq9pEP75YXjm5uJBKMJran2yno1yRV3ZxFb,1J8cqiqGLpSPSQz5HtQnPt8kg8EbC21GM2,0.07371088,false,Bit_
BC1YLhYqZMBLC4UrV4RRv5RdVs8trG7WSfEnN2PHc2ZYNM77bx2CUgZ,13hXvdhvbqgspgRjtCGisGeevZhC1hNSjo,0.07368244,false,
BC1YLi5ZTgGWgvjn2zH6wjbCS3z7L9iPRtkPTn4qw2uRGjuXAknVYEW,1PMwudJsdeqFnsUFUqPiYU3UJmZzdNBnLg,0.07368202,false,original_1 - sglewis - Rdf3059
BC1YLjF8YbVeXVSTMaWUmmbvaguRRFwL1DkGZ18RqzLJrZ3U6KnTFDK,14pxjQxgttw25rsxkmq41GrXTYxpiB9B22,0.07352941,false,
BC1YLjFKPAxaiHP5ntXbQmw3zj8fCDzNveNMK5qsgouN1eKzh5Sy8rS,1GDKVGgYRSghsqg5vEAqf1u3NA8SY9E2MF,0.07349073,false,
BC1YLhwgrAZdjJf9BuiiHcBUvHEjvZqZTj33MSwkv3caBUcAD2oMKwJ,1F1qPk3BvvCpRurdrW3gHZ6WPLjskEfVBq,0.07298409,false,pullosa
BC1YLhTsBFvbnaHfaBAw871Y5FTvynUpJfKkXCJz6EeD9UztQXAnmtQ,16TtuU67ciXtJWWMeMytjiNfTKnqNiRLQW,0.07287133,false,LaylaMartin
BC1YLfi9X8bEtnGur51dZthkhE9krKBSgYRdhk9ktH2RQB7tBQutPpT,1HJRd4wTMAMDW3eYJSZuCZM8Vcs8xZY477,0.0727116,false,
BC1YLfrEjLuqtUdFgckqi6292CYCzhACuLWVbmXaDqVakXnLsGAycjD,1K4UzokmyicTFqyb2w9YsoGQDaG61rRWqn,0.07258979,false,
BC1YLipJ5Y4ikKqTkcExjsYNrarx1H375i4iDrcLtUBQp8eYxn68fGw,15TGgtCZEoWZJEqwyb79oo1ykigsssmBnW,0.07251183,false,karlpresly - crypto_stoic - crypto_ape
BC1YLjX3xi8XUTCaxPC2SLGDhY5RaPskSda1VQ7N3CQPe9xMcEcqjaH,17e5ACKHfu5HTgpkDcSyCGZgJpET779DbP,0.07216344,false,Crypto_Mo
BC1YLgfeiqdwx6UbmbvhuntmPnXru5zjQ2qWCrjJ9jKwPDEXD8jou8b,1KwBXCcNASyfSZEMCj1eemPggvWtww4nF5,0.07214004,false,
BC1YLhje7qbpkThqRsapbRqw9mXKFsZMfAh2HXyyvM8x4D4FszYTGcX,131LCAYW4mdDqR4PLKagy5UczF1Atxj7D2,0.07207588,false,galaxier07
BC1YLjMjGdok53RuAnh7kJwhkvazNWqcVHmepiLdjnaY1jJvJFcNsZU,1N3K4iMczu4gzV5m9RMX5q273fWonLgp6g,0.0718044,false,biohacking - biohacker
BC1YLiLQdtQBihPKJWa4qy3utDuXwd4JJPfYFa5iz5kApZFREGzMjU8,17wbQUtF3Ax1YkLpL95HpURXSWm6sEwkk,0.07178171,false,equ1l1br1um_
BC1YLiYyxZjcws3i1jEnZ8BPdzsCrJTGLvq6fpmAsWwB4P5dvhEFSvJ,13zL9tnjkoddkDmcxa9AmHUc6BQgx7MrAF,0.07172309,false,
BC1YLgdZo2f5T28vh9oXQLUBdTUtmzrpu8fkrHqb9iUberSiTHGPUxZ,13jWAKgruNmvfT8aCb26BbMTmUHi9NUiRr,0.07115069,false,lehoax
BC1YLfzyUgQGHJTCHgvgH9YrJ6Ty98aEa3LddEamVzXwNjGK9BZYUVk,1HLpyvqFgLnjHn5zcGxemzqddVWibKPkrg,0.07074463,false,
BC1YLhDoNni2o1XXYKXT6BXWdjAU7K6hFycbBP8x3oM4FPQkjq5E5pm,1NbM2mrQ5iPhE5DXyq3T67L9LGV5HWvF8E,0.07046047,false,AKAcl8o - CL8 - CryptoGod
BC1YLiHG7LwgfpvM2EXgPSx3W9pFECjGX9DSzMkEFqYwqyJpesf3pvf,1Buca9fRGWyGVBq8pFNbCmg11XLaLJTKnC,0.07028696,false,
BC1YLiWZG1GxaVRPdmU6Wjctb4iRK94CMmKV4jxjX621zxHHe3c48Q6,12vpkZLhQgphgW51JNZjduxz64w3Hh6kyL,0.07025696,false,AleksKay
BC1YLjSb818zkS98RVLhspGzNbwudLye6EXxLTN4hxdUARRDBSqqDRQ,1G25Mj3so18nRBowENAKZMCxzZsrDBbk2B,0.07000812,false,Br3nni3
BC1YLgmgX3nogEAnaYskYzdbtfy1bww613DXeZbpSEHSXyX5SFoxgAU,1MTjSY9WbSSZwgaCp8yYfXgCmungkYFTo1,0.06978172,false,
BC1YLinKHvsjD6nLKtqjsGWRxAVWg8yRXZPTD3P9CdSQXp9ziGhVHGq,195GGR83iquDRiWHdaJ4TX8RsQkY4qsh5s,0.06965725,false,Lucairibarren - Lucai - skier
BC1YLg3XeAyr5WGYz1St7QqNYkpKtG2A3FjK58buujWBVwvUfFKGbts,1ByEx8jrUu2tqwFq9bfLTcN4UxZ5Mdvc36,0.06964688,false,RicoPatagonia
BC1YLi2PdXoJPA9kdDwzeJUxnaWZ6HcTGK3LseGZ8wXG3UmhhBq2AnY,1P5xjDicWodwc3QWW67Xs8CWFhLEtra17c,0.06956344,false,Alienhand
BC1YLhChUxq33vWEgkiaJ5znpdHYxvPQrBFS56Dh9KjTMXpRuc11LUi,1EQpJ9yYQGNUSNGCEyJCkaKkwQLCtMa3ts,0.06956344,false,Nateanderson
BC1YLgPpddm4jFS5e3MjiTPbgadKGoLkp73ybSPu3khNgLgowQ3Bpps,1JoBZoP7BFxM9xyGr7kuKzJd8ayRPNdiQ,0.06956344,false,marenaltman
BC1YLftX4N1Zb5GMaS4sXf89QDWZdJu5ZKj2pZTeQw8nNoZG9rjW3jf,1Kgy5mbH2bKtC4aK1aDD38EeKYbrmPQDT1,0.06928172,false,Villager
BC1YLhoEMRZ9AtF6uNwU5dgrACKgXJL9QU4R9Nup2rSwshkV5yWtpAi,1EvpyrpEDoE2kNf3hbMijsy5RDgLLhAvqF,0.06928172,false,
BC1YLi3wHvpweAwGAfRyKaszh9f5z8YTZXb4ie5RdXKQY4ELxPRJU1B,1CbF1KX1qSFaU99QGXfK3TWH2iwZe8M4wM,0.06928172,false,
BC1YLjVJk6aEGHKoNiuA75oeLmMWYmBf3234muacW7CZwp6BbxLdAvR,16oCE2nmq9iEaEhB2scx55VRxPJhDWWhFJ,0.06928172,false,Buyonly
BC1YLhgHEfXq2ryAFNvPCpYmKmchUE4EspPqU8rBNrPhcgr8hqZCAzF,1Mg1PCm5qRKwa7P7bbviwz2hLKDW2copz5,0.06902548,false,FatKat101
BC1YLj53taUz15cBnf4Pab9Xv3UhJYQ67KJX3R3D5VYEFpy28arvt3s,1KYCKjoSP7oAenqhzqP3VHa3cJVCBazQpJ,0.06896793,false,BritneySpiers
BC1YLhGPzcf9cbCbzLmCd4QHe7pxz9t9fM2CmFXjsf9iB5ijF95Q82m,16353xXEE7TwrX3arncdtQWio7y1PP2UNJ,0.06885074,false,NarniansSimplyTheBest
BC1YLiaFwToZNd75R6i8S5Lv2bBUWJxeMgnx1fhpvL9EjtTFQwU1ydv,1NzJAyVuzdenhE73Zm7uyqLRGdWpL3L4AD,0.06881136,false,
BC1YLjVxBbnPh4GjYWMpqMhpNZbjpdohBDrkLcdkWEUq9XmPgaStmzJ,1QKfSP497foqywo8KZyeh5QdqKc5WXRL1i,0.06878172,false,victator
BC1YLgfNPgCSTxL24BRKhd8ScAZeYd5WnLSqpQQpvn6Qn44SgCG3H8b,1KYegXs2p81mXKLK93w597QWrWb2VGkyx4,0.0687667,false,OnlyShills
BC1YLiNhnV1qAWVvox6PQerAW7fUhcZ3sE98vSxNLDHhYSFE3axC4tZ,18BVePgoo7T9RgMmq13mui8WS2zz9odY2t,0.06873472,false,MeatTC
BC1YLj1YCAMuySK5Taih82DuSTzmRt3tHmxzotMofGCGfwmH9imN2FZ,19Ktw1ouwiJGYJuyT7eDXPLwHFjcRaEUCy,0.068,false,
BC1YLiwuLNrf7qTwmeKxWXVzi7P4qCuNNkTs8GS7EpnAFRSvpVpFBEq,1B5dFG66Hbry2H39QNs5L22v7Qtzine6fL,0.06784921,false,ShivaniM - shivanism
BC1YLh2KwkaDDj1HCrVN8mivb59VFMpiQCakRR95tLTxFSx72D3mi6w,1CeW7G3sYcsqjKa4ed4HvRcQ1XzJPA9Bit,0.06775806,false,YiannisZ - WillieStark - Corpse_Husband
BC1YLgdQmnZehpwEQqMstN9zJiJobQXNrXG9WzXdDBNyWzRSnTUgLV3,14mockHK5dJxMnCut6yPBt1tvKez67V37S,0.06774192,false,Cryptoprodigy
BC1YLhXhdy6QGSGV4X5k73mf4HhBbq4MeBTP4S6G3dBJePH6ZxeWoDB,1Prcp9WYkHY8DCQtRmTT7yMxcZXgAsMRBm,0.06770861,false,faiz - sweetdreams
BC1YLhXoCLmnXSPRcR9sqnrzzKsZD9gtD78hJ3gFGtC6L3QDiLage45,1CDQbu3bo4A5H1NahpjCrb1nW1Adcso1HR,0.06770838,false,
BC1YLhvGEorfsSRJWy9y268dTGMjnyKMYzjoKzX88Wc1qUsD3UkFHXv,1iUiCKvZnSwVXTbPic9ysk5SekGe961ye,0.06770754,false,Ogkush
BC1YLjGwojorru2p3WsFdrmwMiRjet2a3Ycm9e5KZEwFgvwq8XszaDp,17MgtNmDPCWRtV1bptXRZr5RmkUSJ77Pe5,0.06757744,false,bitrocks
BC1YLjYFswfhekYDoVKrDQebqbyPMo84Gk41p6DNpbP8W8SwtPuvTCz,1K5xWP2oEcfoNjU45XwznACCdbScYF65kP,0.06755269,false,
BC1YLhy7L2VG6JdFhyh87N5fkvtM3J8rUYSjFofquNJK5zmEGCuQcnP,1NeXp6X4HSmoDNY9ExznX5FiiTokhPpmX4,0.06723454,false,
BC1YLi2k12ci3EgwEhNVXfpxYBbSLTWPPPthueHbzsuZpTi3KqKtL2s,1PDE55gRJR4n56LKGnAPS8iJNFUKL98dDu,0.06719131,false,faaris - fn2007
BC1YLh8jLZVrKA1Eymq8x5WhB39NyAPFQWj9HzjKyAmUski9QBd181P,1973dMrCSeZMj11RbqhTByo5we8A8t8P4K,0.06718172,false,Lametzki
BC1YLh6CexkQP9uq3xCPW68SzfoVb26twFrbwoWyHHK2MqhfqkK4iAu,1NpVCCjAoXQwAKLyZVgHJBU2NR9UiaQKEu,0.06705428,false,Vavi
BC1YLj6zsXadzTzbmqw1vhE8R97aDZShqz9vFM4UyGmHtb9T8uGYZ2v,17e4kdepU1xe9i6ab3sHvNrw6Bu117M6Ex,0.06658536,false,ConorMcgregor - PhilipKiteflip - bitcloutguru
BC1YLg8sAS7V9vpcttACkg1bjVCCcVfLqMYaSQXJMmkp9xBRqiUbAGK,19QfYqQo9h9EtQLo4vggf8F3ecpMvj3jAJ,0.0664942,false,
BC1YLgz4sXq7Av8P1cYRePfeEvMmrK91QhHHB1WV6aK5mqADC4S2qAW,13CWfntzd8tPQEd4EwXGnKXLZotuM9uUcm,0.06638172,false,
BC1YLguYiB79wYknXDPUQ4sq2RwQBceKdkvecj4q2W2qq1VWcCGga4B,17YbxHEYXJ6jTVTifzqchhS8zZP5viQCgm,0.06631948,false,LukeStarlord
BC1YLha5M1gVwQTXHmgiTyipQU528Lgu5Y9xYdpmaWdv1m7r7TyGfxW,1GoQvBGGMEns2mnaLc933UaHqiQYZ6ELWw,0.06604873,false,
BC1YLjDT1FGaW77oNosMi3fc3RDA7GNHDTmWyGyqDKtLVuLWmzNP9ci,1G2s2uL3WH15tL1Xod6h91kksiNB5ZJSNf,0.06594369,false,
BC1YLgsySr2g7oYvUNf86sPQLyxtejuk4GMD1rqxVW84gKPRthHG6Er,1BREfDfWnpcWautursW9x7V4eP27rskxC7,0.06593583,false,Bachmannn
BC1YLhaq68HtHjkksEMEYoY3cpfqSzHhxPKDQ3rzW4H1Qi2BhDHyEvs,121wLCZCAV8GvNN88c5hYJhcrN1bmGbHXa,0.06530171,false,MichaelPolier - AnimalStyle
BC1YLgXu6K6oqJxMg6GV9acGWUdptFx2zj5qpb7r7aqjjEVLbvgArUC,1L2tVBUiUVENcMSQuzJC7UY7ivSQqH9bWr,0.06529106,false,dankest_doge
BC1YLhryiJgZ5qGuYELmBJAToKLfG9aPZ2Fxc6NcEttBVtJ6kYVtb7c,1G4UEEEiiMPU2zvVnJwg3GZ3pr1qC7soqm,0.06525196,false,bfbs
BC1YLgvWszWsSTC4YgTYmJgTWxz485yVMQb9PodzCpkKXxDHMxi3RLP,1GHKAamDRd5QyDc6zYmMsqPmn8X5ptJWsc,0.06519071,false,peterb
BC1YLfiD9zDAtsJPTvbhJStX1HvKwFrqZ5LgVqbHWU84giZxbWYr467,1MJrcNdPRS65mBLhDPro99wLUdCDtysyvt,0.0650623,false,Iamjake
BC1YLiuhPDh5cmWJY9fHXUTzXrAwpLGfVYrJQoZvB9hRzwjFwKiMtCz,1CEVCKoKv6N4be7YakmHAPh5q3miRFiTxS,0.065,false,
BC1YLgYZNQFQi5gSXkBwvpxRknDbYPWAQ3shjgHJR2po2CXTYjjBxdC,1BQAtg9pKDnKMRwKMRfghbLkbsLk9HLGcD,0.06478172,false,massivan
BC1YLjVUtcdxCApAs2N15BaiDxNSnmYVE12hTq5ELQN25cotfN28eH2,17G7xU5kRGiVDmahj3c8qCUhun6TLxqTgg,0.06429082,false,
BC1YLi5dk49yanUvrdRmDpXdZPBLiU2jGGDr6JME9J7E8LtEGDTvVbS,1N5YWf8DpYmMJG4dPriRzq3UR4cVNPAbqf,0.06422599,false,
BC1YLiEsqNwFjMJkiTTTLX9wGVRmeLm7XSZ4e4WdaZtQpUQNp5dRRbQ,1PJTDxiHnq49p6fbSNdTNLWG9PKJg6SnyA,0.06417979,false,
BC1YLhqKCSt2PkshPK8CqLMBUS9rrFYqKw36bqeg99Kk1MZTTWH2qBT,1EJ3roaEiNVigJhE8x99EuoNHcefRPeo2V,0.06405595,false,Kyler_H_KIM
BC1YLggfxP3Ymn248pycEi7RHxAnSh39BfYniY7i7BMa7KyB7R8cDT5,19126idyASq5PPYCBwGKz8v7gfhvce6pB8,0.0639767,false,UNCHAINED_CRYPTO_NEWS - cloutcharts
BC1YLiXTNNpCEJC8QBMcDid9qPeFM7EFVXgkLDYJVkZ3sgBTPZkqdKR,1xh4wG4yiCfW4Kkf47sQVx7mKYNSPsHBm,0.06378048,false,vvs1 - bidenjoe - Mark_Zuckerberg - finkd - Ivavl_ - finkd
BC1YLiVquigNKUBDs4havZJvjWKPczoY1WDAjvrdBePybsL2dfTQpwT,12Yk4mYjQGj6kBFoYTq5P8vrhXtFK8XYnM,0.06328172,false,Nami
BC1YLghtsjfQfCMTYAWsUkKoHQdmqAJbepNLmY7g5WMD9WWkqWFcvqp,1yvNwYiJQ9V9ixVuP2YSK2id1VXaCdxcG,0.06311151,false,
BC1YLiCYV7JaHYM4DVfzzGQGn6s6C8uxs6aQKqQfupvKzvdbirVTrHL,1MXfi8EeaqwRMnWbqaXBrvbjFSZCRD7si4,0.06303744,false,
BC1YLfux4xdWXJEFfhE2mJkfNa24kQHQfgCjKiyLMzod68UtHzCHHiV,1NvDZG6zHCaVjYF4jELoj71qkfULBoYVAV,0.06255499,false,georgeblue - georgeblue94
BC1YLhAf2h7axLUtqa6CJ9Gx6LaMYvcmaXkKNVYQZFDgZKGgCwgRAsR,1EGi3SDpA8o6dtz7pj4kQUahUCfNYYpe4h,0.06245477,false,keodark
BC1YLhXRL4rswA61UQQmptrfp7Nee8RheeCyzLgqktGL6hHaNRWkwVx,1LoAW6bKZCPTh5rVGXFibewyDwLEy853Js,0.06237224,false,JustinJ
BC1YLimJ9PFSE4HXAcwYyU98ur38C3XNi5ynRjZXNhnrQN5eTriVMUd,1MEZWGC2QSE884PqitU8PBjJK34AyHU7RE,0.06231742,false,AVXD
BC1YLjFoxHLxovyj4S7yo89NdP1ubMTzaAb695ChJvPzQ8sXmajRv8u,12v8vjsxsggJApRnirPp43A4szapWiKNMJ,0.06231132,false,bigcoin87
BC1YLiT4K5hxbvGuBzyDarzTR7pGRebSJPWjyAwdu6PgLJBjh4xaQX4,15ggKaVMLC7fWVMkCCDDPY5LWdS8yLtfFa,0.06212065,false,yuristturist
BC1YLh6BT6RTjDK253W4HPJwVZgYxA3CoMg79mNRcbEsWUme2U51syA,1LQSnu34r2ZbvzJGrcD4P1jJEwGdhqpgCS,0.06208872,false,stamp888888
BC1YLgtbgD3QCRr5MM3iy8EZhN9HthCmidCRkeFi9dJCDmxuGqP6Hmb,156YhF68fXB6UWt8ZgTWCz5YcZAcMGfcTb,0.06174207,false,
BC1YLgdKyzMuUQ4WpH78BUyh3uWJ8EKXnuShDZc7CVTtwHZhWLehpAU,1KVnyD8xqGwj9ahaKK3xmu9rhK7N9auZbB,0.06164673,false,
BC1YLizGvEAertDQjzZKQZJ74mAC7owWPpEJsGoN3ii16w4MVqS7iXB,1JqmH6nqu9bpF47d1wHcL9tTzab1viHQTz,0.06153852,false,Mascota
BC1YLirzpgJZpttenNTdW2G34DTc9TvTDLVrgCUPW7BdCayxDQGEbZq,1E5DDx1vZp7huTa9oAmNT4sGrMNvtfbLiQ,0.06152418,false,Rassef - InspoClout - Rassef
BC1YLgcgDnzwZyQvXdocFaRGXQeR8Q9X5gz5Wb9p9NJZsXzH9dH5L9B,1LWnCHUz9t8k75yPkRM3S8i34ujdEjM5J4,0.06128092,false,Aaronito - Bitcoinking - Bitcoin1 - Coinmarket - Coinmarketcapnews - Bitcoinn - Bitcoinc - Bitcoinking - Wolfofwallstreet - Cryptowhales - Worldrecordegg - aaroniiito
BC1YLgdoD5tZEb6fYjPa2LMSxZiFJYiFiHN2oX5AmymLUEfSvDujhtn,1NZxNbqJnS1Nk5tWZWyxACwzWQD1nM2yha,0.06123987,false,matrainier
